id	name	latitude	longitude	streetAddress	addressLocality	addressRegion	postalCode	AddressCountry	facility	type
plymouth-magistrates-court	Plymouth Magistrates' Court	50.3692869786784	-4.139574502892319						Disabled access,Loop Hearing,Parking,Disabled access,Disabled toilet,Baby changing facility,Public toilets,Video facilities,Disabled access,Guide dogs,Guide dogs,First Aid,Refreshments,Witness care	Magistrates Court
crewe-south-cheshire-magistrates-court	Crewe (South Cheshire) Magistrates' Court	53.09766648683986	-2.438724747553797						Parking,Guide dogs,Interview room,Loop Hearing,Refreshments,Disabled access,Video facilities	Magistrates Court
oldham-magistrates-court	Oldham Magistrates' Court	53.54173894287416	-2.116999288008246						Guide dogs,Interview room,Refreshments,Disabled access,Loop Hearing,Video facilities	Magistrates Court
nuneaton-magistrates-court	Nuneaton Magistrates' Court	52.52295515280645	-1.462428146859625						Baby changing facility,Guide dogs,Interview room,Loop Hearing,Parking,Video facilities,Refreshments,Disabled access	Magistrates Court
chesterfield-county-court-and-family-court	Chesterfield Magistrates Court, County Court and Family Court	53.236959685371324724201258504763245583	-1.423743703744716704306938481749966741						Baby changing facility,Guide dogs,Interview room,Loop Hearing,Refreshments,Disabled access	County Court,Family court
sefton-magistrates-court	Sefton Magistrates' Court	53.44892264968894	-2.989101915163368						Guide dogs,Loop Hearing,Video facilities,Disabled access,Baby changing facility,Interview room,Parking,Refreshments,Disabled access	Magistrates Court
poole-magistrates-court	Poole Magistrates' Court	50.7221637517429	-1.960834585325274						Baby changing facility,Guide dogs,Loop Hearing,Parking,Video facilities,Refreshments,Disabled access,Interview room	Magistrates Court
portsmouth-magistrates-court	Portsmouth Magistrates' Court	50.79595087404672	-1.090038086103245						Baby changing facility,Guide dogs,Interview room,Loop Hearing,Video facilities,Refreshments,Disabled access	Magistrates Court
staffs-central-finance-and-enforcement-unit	Staffs Central Finance and Enforcement Unit	52.76181650696547	-1.932383151498231							
southend-crown-court	Southend Crown Court	51.54372842180033	0.7097287040452791						Guide dogs,Interview room,Loop Hearing,Disabled access,Refreshments,No parking,Video facilities	Crown Court
st-albans-crown-court	St Albans Crown Court	51.75161888605037	-0.3355219865033228						Loop Hearing,Guide dogs,Interview room,Wireless network connection,Video facilities,Refreshments,Disabled access	Crown Court
leicester-probate-sub-registry	Leicester Probate Sub Registry	52.63005352315573	-1.12710509961754						Guide dogs,Disabled access	
colchester-magistrates-court	Colchester Magistrates' Court	51.88647858426466	0.9041391348749359						Disabled access,Baby changing facility,Refreshments,Video facilities	Magistrates Court
southwark-crown-court	Southwark Crown Court	51.50571835536135	-0.08217155322698085						Guide dogs,Wireless network connection,Refreshments,Prayer / Quiet room,Video facilities,Interview room,Disabled access	Crown Court
swansea-crown-court	Swansea Crown Court	51.61435406721888	-3.957234541318848						Baby changing facility,Disabled access,Interview room,Waiting Room,Loop Hearing,Prayer / Quiet room,Refreshments,Video facilities,Witness care	Crown Court
taunton-crown-court	Taunton Crown Court	51.01277807674551	-3.107695332686885						Baby changing facility,Guide dogs,Interview room,Refreshments,Disabled access,Loop Hearing	Crown Court
yeovil-magistrates-court	Yeovil Magistrates' Court	50.93963226663104	-2.633773112772371						Loop Hearing,Baby changing facility,Guide dogs,Refreshments,Parking,Interview room,Disabled access	Magistrates Court
vale-of-glamorgan-magistrates-court	Vale of Glamorgan Magistrates' Court	51.40436004247193	-3.269483221205888						Guide dogs,Loop Hearing,Interview room,Parking,Video facilities,Refreshments,Disabled access	Magistrates Court
swansea-magistrates-court-and-family-court	Swansea Magistrates' Court and Family Court	51.62187934039571	-3.945379400351416						Baby changing facility,Guide dogs,Interview room,Loop Hearing,Refreshments,Disabled access,Waiting Room,Video facilities	Magistrates Court
hammersmith-county-court	Hammersmith County Court	51.49076088942117	-0.2194737462365509						Baby changing facility,Guide dogs,Interview room,Disabled access	County Court
uxbridge-magistrates-court	Uxbridge Magistrates' Court	51.54966083344274	-0.4816670977359386						Video facilities	Magistrates Court
taunton-magistrates-court	Taunton Magistrates' Court	51.01429651502695	-3.109669993699765						Baby changing facility,Guide dogs,Loop Hearing,Interview room,Video facilities,Disabled access	Magistrates Court
sandwell-magistrates-court	Sandwell Magistrates' Court	52.50222172482291	-2.011358525414919						Baby changing facility,Interview room,Loop Hearing,Parking,Refreshments,Disabled access,Guide dogs,Video facilities	Magistrates Court
telford-magistrates-court	Telford Magistrates' Court	52.67774116189877	-2.451497648536399						Baby changing facility,Guide dogs,Interview room,Loop Hearing,Parking,Video facilities,Refreshments,Disabled access	Magistrates Court
huntingdon-law-courts-employment-tribunal-centre	Huntingdon Law Courts & Employment Tribunal Centre	52.33032661614514	-0.1854833473986348						Baby changing facility,Children facilities,Refreshments,Disabled access,Interview room,Guide dogs,Loop Hearing,Video facilities	Tribunal,Magistrates Court,Crown Court
wirral-magistrates-court	Wirral Magistrates' Court	53.39305793432016	-3.013580921793925						Video facilities,Loop Hearing,Refreshments,Baby changing facility	Magistrates Court
walsall-magistrates-court	Walsall Magistrates' Court	52.5890904724748	-1.985638941377113						Baby changing facility,Guide dogs,Interview room,Loop Hearing,Video facilities,Refreshments,Disabled access	Magistrates Court
west-somerset-magistrates-court	West Somerset Magistrates' Court	51.01429651502695	-3.109669993699765							Magistrates Court
west-hampshire-magistrates-court	West Hampshire Magistrates' Court	50.91431327050081	-1.403979080005235						Baby changing facility,Guide dogs,Interview room,Loop Hearing,Video facilities,Refreshments,Disabled access	Magistrates Court
trafford-magistrates-court	Trafford Magistrates' Court	53.42631111886911	-2.325276670211602						Loop Hearing,Wireless network connection,Guide dogs,Interview room,Refreshments,Disabled access,Video facilities	Magistrates Court
winchester-district-probate-registry	Winchester District Probate Registry	51.0680927439994	-1.318502258055191						Disabled access,Guide dogs	
woolwich-crown-court	Woolwich Crown Court	51.49649688151636	0.09013840010264906						Interview room,Wireless network connection,Parking,Refreshments,Disabled access,Guide dogs,Loop Hearing,Video facilities	Crown Court
family-division	Family Division	51.51414379268482	-0.1137411619116455						Wireless network connection	
admiralty-and-commercial-court	Admiralty and Commercial Court	51.51589484564764	-0.1096764407820697						Wireless network connection,Interview room,Disabled access,Baby changing facility,Guide dogs,Loop Hearing,Video facilities	
technology-construction-court	Technology & Construction Court	51.51589484564764	-0.1096764407820697						Wireless network connection,Interview room,Baby changing facility,Loop Hearing,Guide dogs,Video facilities	
administrative-court	Administrative Court	51.51414379268482	-0.1137411619116455						Wireless network connection	
claim-production-centre-cpc	Claim Production Centre (CPC)	52.23730267649494	-0.8999651365094131						Guide dogs,Parking,Disabled access	
wood-green-crown-court	Wood Green Crown Court	51.59884071930603	-0.1051655860704106						Baby changing facility,Guide dogs,Interview room,Loop Hearing,Wireless network connection,Video facilities,Disabled access,Children facilities,Refreshments	Crown Court
swansea-civil-and-family-justice-centre	Swansea Civil and Family Justice Centre	51.62025760045066	-3.93800082334762						Baby changing facility,Children facilities,Guide dogs,Loop Hearing,Interview room,Parking,Video facilities,Refreshments,Disabled access	
llanelli-magistrates-court-and-family-court	Llanelli Magistrates' Court and Family Court	51.68211361662362	-4.163128504656471						Loop Hearing,Interview room,Guide dogs,Video facilities,Disabled access,Refreshments	Magistrates Court
wolverhampton-magistrates-court	Wolverhampton Magistrates' Court	52.58616944985786	-2.130417376852474						Guide dogs,Interview room,Loop Hearing,Parking,Video facilities,Refreshments,Disabled access,Baby changing facility	Magistrates Court
